,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
2291,253084,Screen frozen displaying text in Chinese. ,1,0,0,0,0,0,0,0
1698,268483,Please unplug if you need a charge. When you are finished can you reconnect? Thanks ,0,0,0,0,1,0,0,0
4723,194682,"The chargers are back, one on the front and one on the back of the building.  But watch out, the front charger may be ICED by a dealer's car (which happened to me).",0,0,1,0,0,1,0,0
3689,218942,"For some reason, Charger #02 isn't charging.  I'm seeing that it sees the plug on my car, but no power is being delivered. Left a message for Volta. ",1,0,0,0,0,0,0,0
2480,248248,Still dark,1,0,0,0,0,0,0,0
326,301816,3 spots open ,0,0,1,0,0,0,0,0
3692,218850,Still broken,1,0,0,0,0,0,0,0
3716,218156,"Behind the Chevron, near Dos Amigos, just as you enter town from the west. Slow charge at 6:45 am with no one else around -- just 150 mi/hr.",0,0,0,0,0,1,1,0
10048,41919,"If you charge here, be aware that each outlet has a breaker switch right above the outlet that must be switched to ""on"" before current will flow, even if you have already paid and activated the outlet. You have to stoop down and look up at the outlet to see the switch above it. Easy to miss it at first. I did.",1,0,0,0,1,0,0,0
272,303268,"Security had to let me in this late, but they were very nice about it.",0,0,0,0,0,1,0,0
7035,139386,"Fast gave a communication error message 4 times, never worked.",1,0,0,0,0,0,0,0
3067,233050,Disregard my last check in about them not being free. I believe they are free no app for evgo so it's hard to tell but they are not networked so they are likely free. Will update if I get charged for my charge.,0,0,0,1,0,0,0,0
7345,123773,"1st visit!  Charged using standard 120V outlet for $10 cash (2014 Leaf SV, about 4 hours, so not that economical.)  Ask for Bob.  Very nice.  Only TT-30 and 5-20 t-slot at each camp site. did not ask where to find the Nema 14-50 outlets?  ",0,0,0,1,0,0,0,0
5756,169100,"One side the cord is short and out of order  so I used the other cord without moving over to the other space. Looks like I'm hogging the area, sorry",1,0,0,0,1,0,0,0
1438,275375,"I spoke with DWP's current maintenance contact about this charger today. They know there is an issue (missing pin from the plug) and are waiting on the vendor (Nissan I guess) to get out there to fix it.

He said this week LADWP has internal meetings to start having a dedicated person to manage maintenance for LADWP chargers, which would hopefully include a maintenance contact with Nissan so issues will be fixed more promptly.

If you do use this number, please be courteous and know that he is NOT the one fixing these issues, but he is helping coordinate maintenance and ultimately a maintenance contract with Nissan. He was very informative and I thanked him for the info!

Ruslan Sibagatullin
213 367 4850",1,0,0,0,0,0,0,0
3232,229077,Spot was ICE'd,0,0,1,0,0,0,0,0
952,285194,"Right side L3 charger is broken.  Do not try to use as if you do, you will need to reset the system.  We had to wait 10 mins or so while the system reset.  Finally was able to use the left side L3 charger with no issues.",1,0,0,0,0,0,0,0
7165,136741,"These superchargers along the 10 are amazing! So convenient if you are going to and from Los Angeles to and from Arizona. However there is 1 needed in Indio, La Quinta or Palm Desert really bad. If that happens then you can get to Arizona from Los Angeles in 8 hours including charging up. Otherwise you have to stop in La Quinta for 3 hours and Chiriaco Summit for 3 1/2 hours to get enough charge to get to the nearest supercharger off the 10 frwy. Please Tesla you must build another Super Charge station in one or the areas I mentioned. It is soo needed. Otherwise it's a 13-15 hour trip instead of 8 hours. Makes you really appreciate the Superchargers!",0,1,0,0,0,1,1,1
1312,278089,Life saver. Drove from downtown to here with 8% battery. Barely made it! Charger overheated after about 16 minutes but so glad this is here!,0,1,0,0,0,1,0,0
7332,124739,Free 2hr pkg while charging,0,0,0,1,0,1,0,0
7166,136741,"These superchargers along the 10 are amazing! So convenient if you are going to and from Los Angeles to and from Arizona. However there is 1 needed in Indio, La Quinta or Palm Desert really bad. If that happens then you can get to Arizona from Los Angeles in 8 hours including charging up. Otherwise you have to stop in La Quinta for 3 hours and Chiriaco Summit for 3 1/2 hours to get enough charge to get to the nearest supercharger off the 10 frwy. Please Tesla you must build another Super Charge station in one or the areas I mentioned. It is soo needed. Otherwise it's a 13-15 hour trip instead of 8 hours. Makes you really appreciate the Superchargers!",1,1,0,0,0,0,0,0
10128,40385,Ok to unplug fully charged red Leaf?,0,0,0,0,1,0,0,0
7694,98977,Pay to park/pay to charge sucks! ,0,0,0,1,0,0,0,0
7264,128574,"Called dealer (408-215-1353) and they said it's still down, and call back to check when fixed.",1,0,0,0,0,0,0,0
3378,225805,Extremely rude old lady came out & told me I was trespassing on private property and to leave immediately.,0,0,0,0,0,1,0,0
9675,50264,https://charge.greenlots.com must have an account can use app or RFDI CARD.,1,0,0,0,1,0,0,0
9920,45163,closed at 5:20 on saturday. weak.,0,0,0,0,0,1,0,0
6629,148426,worked great,1,0,0,0,0,0,0,0
1364,277045,Busy! All full and 2 waiting when I got here...only had to wait 5 mins before a stall opened......&.....an impressive 300+amps out the gate for a drained battery,0,0,1,0,0,0,1,0
1340,277582,Broken,1,0,0,0,0,0,0,0
3544,222214,"Thanks for the tip Joel.  I think I did swipe the card before plugging in.  Maybe I will give a try next time when not desperate with 2 miles left on battery.  Have also read that one can try to toggle between different different charging mode (immediate, departure, etc) to see if it works.",0,1,0,0,1,0,0,0
3523,222493,Both spots taken at the moment ,0,0,1,0,0,0,0,0
6465,151958,In use. ,0,0,1,0,0,0,0,0
5771,168668,SMART electric drive doesn't do a quick charge so I'm using the regular.,1,0,0,0,0,0,0,0
2543,246401,Property owner gave me a tour of his soup factory while I charged. Very nice fellow. Seemed interested in EVs.,0,0,0,0,0,1,0,0
6773,145354,This station should be removed from PlugShare. The comments clearly indicate that it is an unauthorized location and that the City of Port Townsend is hostile to EV drivers attempting to charge here.,0,0,0,0,1,1,0,0
3604,221107,"Stall 4A on the middle has no paired stall, so it's the preferred spot",0,0,0,0,1,0,0,0
7457,115258,"Yiches, I now understand range anxiety. Was wondering if I would make it. I'm so glad this location has both a level 2 and a DC fast charger. ",1,1,0,0,0,0,1,0
3206,229773,Charged my Tesla using the CHAdeMO adapter: 122A/370V -- 146 mi/hr,1,0,0,0,0,0,1,0
3739,217489,Had an alarm could not use!,1,0,0,0,0,0,0,0
9603,51969,Car is charged up & so am I... after a great birthday workout! ,1,0,0,0,1,0,0,0
9575,52696,Two of the charges are closed due to construction.  ,1,0,1,0,0,0,0,0
7328,125036,Great thanks!  Made sure I'd get back to San Diego here!,0,0,0,0,1,1,0,0
2030,260101,"please plug me when you are done I'm with blue 500e, thanks",0,0,0,0,1,0,0,0
3812,216028,"Downtown Meriden, behind the library.  Nice library, if you want to pass the time.  Easy walk to shopping and food.  Thank you Meriden.",0,0,0,0,0,1,0,0
9942,44634,"Middle charger has screen that is unresponsive to touch (BLINK has been called). Was succesful on other tall charger. Also FYI, the grounds are gated and locked at 7pm",1,0,0,0,0,1,0,0
2497,247772,"Charger throws the same error as reported by other users. Resetting the breaker does not help.

Please fix!",1,0,0,0,0,0,0,0
8031,83167,Great place. Thanks Walgreens. Charged and shopped. ,1,0,0,0,0,1,0,0
10119,40647,sales could not find manager to swipe fob for quick charge,0,0,0,0,0,1,0,0
3892,214666,one spot still open,0,0,1,0,0,0,0,0
9652,50817,The two chargers on P2 are right at the P2 entrance. ,0,0,0,0,0,1,0,0
7676,100942,Did some browsing over at the Savvy Snoot Interiors just across the street.  Great charger that gives you the first hour for FREE and then just 0.85 per hour.,0,0,0,1,0,1,0,0
9964,44272,"Stations are on the right side of Noodles & Co. and not visible from the road. Only one was ICEd today, by a Ford SUV.",0,0,1,0,0,1,0,1
4816,192224,"This EVSE was hit by snowplow. Repair scheduled for 1/26,27. Should be ready to roll 1/28. Will post if anything changes. ",1,0,0,0,0,0,0,0
8915,64699,Aways busy need few more chargers,0,0,1,0,0,0,0,0
4429,202414,On the second level the charger on the west provides a  faster charge.,0,0,0,0,1,0,0,0
7117,137535,Parking lot is a zoo. Only one spot but charges well when available ,0,0,1,0,0,1,0,0
2063,259095,Quick charger not working,1,0,0,0,0,0,0,0
6945,141312,left side quick charge not working,1,0,0,0,0,0,0,0
9766,48468,Using the L1 port.,1,0,0,0,1,0,0,0
1430,275476,"To activate charger, log in app, scan QR, the station should say Available, hit Continue, THEN plug in charger to your car, hit Start Charging.",0,0,0,0,1,0,0,0
7484,113032,Got an hours charge today in the Leaf while i ate at Qdoba. One of the stations was iced by a F350 though. ,0,0,1,0,0,0,0,1
1349,277394,I am a little new to all of this but the charger worked fine. It found the charger handle a little difficult to use but I got through it ok. The space was clean. Mall security drove by and waived. I have only had my Leaf for 2 weeks. This is my second time Fast Charging.  ,1,0,0,0,0,1,0,1
8816,66816,"Charged here for a couple hours the first day in town while the 2 in Nash Sq where occupied. Convenient to the Amphiteater, Convention Center and hotels. 

While parking a police car stopped and the officer warned me he had gotten a ticket for parking in the EV marked spot and I should probably move. I told him it would be ok for me since my car is electric and would be plugged in. Nice to know they are enforcing the rule to keep ICE cars from blocking the charging stations.",1,0,1,0,1,1,0,0
5050,186150,"I was turned away from charging here due to the fact that I did not purchase my leaf here. ... after I called ahead to verify that i could charge.   I ended up charging on the regular charger for 2 hours, in the cold after hours.   I offered to buy one of their""green cards"", but they refused, and actually the staff was rude.   My dealership (Ken Garff) will charge to anyone, for FREE!  Just wanted to put this out there.   I live in Morgan and needed to charge to make the trip to SLC.  If you find yourself wanting to take your leaf for a drive in the mountains, feel free to stop and charge at my place! ",0,1,0,1,0,1,0,1
6426,153111,There are 3 of the j1772 chargers near the bowling facility if you want to bowl while charging.  Also shopping and restaurants across the street but cross at you're own risk since no direct cross walk.,1,0,1,0,0,1,0,0
10017,42631,"For instant access, either use your SemaCharge SmartCard, (or> dial 1-800-663-5633 anytime <OR> visit www.semacharge.com on your smartphone.  Once completed, ask for a smart-card for future, easier access, if you don't have one. ",1,0,0,0,1,0,0,0
5587,172935,BMW i3 friendly!,0,0,0,0,0,0,0,1
9314,57163,L3,1,0,0,0,0,0,0,0
7108,137881,A very lovely couple is hogging the quick charge trying to charge to 100%. Obviously they don't know the 80% etiquette. Ridiculous! ,0,0,0,0,1,0,0,0
7315,125542,"After a bit of searching, I found this charging station and updated its location.  There were numerous other cars parked in the area, but I did not see anyone to talk with about access to this station.",0,0,0,0,0,1,0,0
360,300654,"Quick charge syation has sign saying it's ""not working.""",1,0,0,0,0,0,0,0
7710,98266,"When I checked out this brand new condo tower site, 2 of the 5 chargers were not working, and I called that into Chargepoint.  There is no signage limiting to residents, and there are no gates or anything, so it appears that for now this is free to public.  I checked with the site management and they seemed fine with me charging there (I'm not a resident of the condo tower).",1,0,0,1,0,1,0,0
494,297136,"New to area.  Needed some power for my Leaf.  Found the two chargers but both were connected to vehicles that were charged - a P.E. Prius and a Volt.  I leave a message on my dash when I charge so that if my car is done and someone else is in need, they can contact me.  Not the case with the two that were there.",0,0,1,0,0,0,0,1
7671,101247,"works. let attendant know when come in u need ev. free if dga member.
slow charge though. ",0,0,0,0,0,0,1,0
3696,218738,"Quick update: We are still awaiting the parts to replace the DC Combo Fast Connector (SAE/CCS), however the CHAdeMO side of that charger is fully operational. We also have a technician scheduled to repair the Level 2 (J1772) charger. We will continue to update as we have more information and are working hard to restore functionality to these chargers.",1,0,0,0,0,0,0,0
7911,85681,Black leaf done charging. ,1,0,0,0,0,0,0,1
1828,265115,SAE combo gives error code: 42,1,0,0,0,0,0,0,0
3244,228897,"We will continue to monitor, but at the last reported comment time someone received a 12 minutes charging session. We have a technician on-site today working on some communication issues with the Level 2, but the charger itself is operational.",1,0,0,0,0,0,0,0
9444,55036,Charged 5 kW,1,0,0,0,0,0,1,0
9233,58845,Level 2 worked fine without a card or a fob.,1,0,0,0,0,0,0,0
1539,272919,The charger for EVIE the electric truck will reach the spot next to her if I park with my rear bumper against the curb.  This charger is faster than the other one.  ,1,0,0,0,0,0,1,0
