,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
8037,66768,"I had plans to rent a Nissan Leaf (LONG story) while working in this area for a week.  I contacted a couple hotels about charging my car at a regular plug.  These guys were very positive and helpful!  In the end, the rental agency screwed up my EV reservation in spectacular fashion, and I got a gas car.  But this hotel really puts out the welcome mat for EV drivers and I was happy to give them my business..",0,0,0,0,0,1,0,1
1342,264520,To the idiot in the white leaf letters in license plate YBB try being courteous and not leaving your car charged in when it's already done. This Is a 30 min spot and not the first time you have done this. Next time I'll call campus police to tow it.,0,0,1,0,0,0,0,0
6071,149232,39 cents a kWh.  Station did not give me credit for Nissan's No Charge to Charge program.  Blink billed for entire charge despite it being listed as part of No Charge to Charge on Plug Share.  Still glad to be fully charged after three hours at the Fair though.  ,1,0,0,1,0,0,0,1
6489,184756,I can't believe that they installed two fast charger in a parking garage expensive as this one. The point of fast charging is waiting in the car for 20 min for the charge to complete not park the whole day and drop $10 or even $20 depending on the day.,0,0,1,1,0,0,1,0
4442,202145,"Make two right turns when you enter the tight lot.  I charged for two hours today at 1 of the two chargepoint stations for free.
Store does not have free wifi or coffee cafe, so I chilled in whole foods using my wireless hotspot.  A tesla wanted to charge at the other chargepoint spot, but a gasoline VW was sitting there.  ",0,0,1,1,0,1,0,0
5783,77015,I just got off the phone with the dealer they said the charger is working,1,0,0,0,1,0,0,1
421,152303,it works fine. ,1,0,0,0,0,0,0,0
3952,215241,"Car2go seems to have reserved spaces, and there were a few of them there.  I was able to charge as all of the other spaces were open, no issues.  Traffic getting out was tough because of church services.",0,0,1,0,0,1,0,0
8291,61934,Model S charger is fine - Tesla Roadster charger is out of order.,1,0,0,0,0,0,0,1
4341,267433, Done at 1:45,0,0,0,0,1,0,0,0
2383,119028,we plugged in our volt no problem. went next door to applebees and ate while the car charged. had enuf to get us home. nice.,0,1,0,0,0,1,0,0
6065,280240,"The screen showed an error initially , but the reset got it to work.",1,0,0,0,0,0,0,0
3460,150214,Still out. ,1,0,0,0,0,0,0,0
6336,212750,Please post codes here if you get them.  Getting harder and harder to find open charging locations around Torrance....pleeeaaasssseeeee,0,0,1,0,1,0,0,0
5773,41834,Two spots were open for charging and the sales folks were nice while we waited.,0,0,1,0,0,1,0,0
2396,302499,"Loving this solar powered fast charger!  #bethesolution

Thank you, Brightfields!",1,0,0,0,0,1,0,0
5323,61412,"We rented an Airstream trailer overnight here and they let us charge our Telsa Model S overnight for free. Great amenities, see their website. Easy walking distance to the Circus Circus Resort Casino.",0,0,0,1,0,1,0,1
8432,220441,Free Quick charger working fine. On way to Six Flags Magic Mountain next. ,1,0,0,1,0,0,0,0
7102,270960,Error code 13 the last two times I stopped to charge.  Reset at the emergency shut off box without success.,1,0,0,0,0,0,0,0
1609,206693,"There is one J  1772 charger and 1 Tesla charger. Both were taken. The chargers are on the same level as the parking entrance, not down below as the description says.",1,0,1,0,0,0,0,0
3862,230239,Good level 2 chargers..  Behind the hotel by tennis\basketball court...  Free stations,1,0,0,1,0,1,0,0
6870,155481,tested charger tested a-ok had to charge here due to a fully charged volt blocking charger at dog and cat pound,1,0,1,0,0,0,0,1
7293,269674,there is only 1 CHADEMO charger at Fashion Fair... the app says there are 2,0,0,1,0,0,0,0,0
7706,157836,"Garage had cones blocking off the first floor. Once you go upstairs you will be charged $1 to come back down. You'll need to anger those behind you to get out and move the cones to access to first floor. Not sure if it's always like this or a one-time thing, but be aware.",0,0,1,1,1,0,0,0
1233,120712,If you come late at night the gate could be closed. Just drive up and it will open automatically. ,0,0,0,0,1,1,0,0
8284,228189,eVgo level 2 charger not working- offline. 2nd time in a row. ,1,0,0,0,0,0,0,0
7639,193457,"For PHEV drivers who have the option of gas, electricity needs to cost less than gas. Even if I waited 4 hrs for a full charge it would get me 35 miles which is the same as a gallon of gas. Gas is currently around $2.50 per gallon for premium. At $3, these charging stations in LG are more expensive than gas. This is the same reason I won't charge at BLINK stations which are currently $0.49/kWh. ",0,0,0,1,0,0,0,0
5840,261896,Asked to have turned off and reset (was not functioning) - they did so and it reset. Charging!,1,0,0,0,0,1,0,0
3979,53828,"Recent vandalism reported, hopefully the cables are replaced soon.  ",1,0,0,0,1,1,0,0
4006,217000,"One Tesla HPWC, 79 amps, 205 volts. One Clipper Creek J1772, 32 amps, 205 volts.  Parking for the HPWC is goofy but I'll try to get it resolved.   Thanks so much to Adventure Inn and Ely for making these chargers a reality. ",1,0,0,0,0,1,1,0
70,210099,Punched in access code.  The lights came on.  Left it plugged in for an hour and it kept turning off.  Did not charge at all within that hour.,1,0,0,0,0,0,0,0
5796,302579,"$2 / hr? Seriously?  And just how much power do they think the average EV uses to charge?  Even at the maximum output this unit puts out they are still charging well over 100% markup.  Sadly, this price also had me move my prescriptions to Safeway.",0,0,0,1,0,0,0,0
3447,284147,"Met with Eva's husband who helped me charge my electric motorcycle in his garage.  The charger is on a 20 Amp circuit, so it won't charge most vehicles at maximum power, but can give you a boost if needed.  Very friendly and we chatted while I charged.  Nothing is nearby, but fields to walk in.  Cheers!  ",1,0,0,0,0,1,1,0
6655,299411,"Plugs only on during business hours, they are free,although they salespeople will try to 'trade u outta' your car. Lol",0,0,0,1,0,1,0,1
5877,148461,It's approaching one month since these chargers went down. Maybe a merger is coming?,1,0,0,0,0,0,0,0
3289,79908,Thanks again!,0,0,0,0,1,0,0,0
1214,150806,3/4 spaced ICEd. 2 of the cars are Volvos. ,0,0,1,0,0,0,0,1
5808,277045,Busy! All full and 2 waiting when I got here...only had to wait 5 mins before a stall opened......&.....an impressive 300+amps out the gate for a drained battery,0,0,1,0,0,0,1,0
956,233911,"Someone moved the map market, now it is exactly where they are :)",0,0,0,0,0,1,0,0
4246,75115,They have a portable 14-50 outlet that they will set up for you if you call ahead.  I am charging at 24 miles an hour at the moment.  The valet was extremely helpful and the hotel is also very nice.,1,0,0,0,0,1,1,0
5789,215300,Still working and was able to quick charge!  :-),1,0,0,0,0,0,0,0
5400,286679,"This is a Blink station.  It says that it's free but it will charge you $5 per session.  Volt owners beware, it costs us $1.50 on average to completely charge up, hardly worth the $5 they are charging.
Side not however, the station does work great if you have no other options.",1,0,0,1,0,0,0,1
7799,161437,In use. ,0,0,1,0,0,0,0,0
7023,192169,North facing charger works fine charges at 6.6 W,1,0,0,0,0,0,1,0
6616,102939,Checked car into Valet to have brunch and returned to a fully charged Volt.,1,0,0,0,0,1,0,1
71,138302,Space was clear and they were very nice in letting me charge up.,0,0,1,0,0,1,0,0
5496,239325,What he said (RobS),0,0,0,0,0,0,0,0
7584,273616,48 KW with Tesla CHAdeMO adapter. ,1,0,0,0,0,0,1,1
7843,223451,"Good spot. Close to major roads but had to wait a minute for truck to leave, but not major. Most ice vehicles leave in less than 5 min. ",0,0,1,0,0,1,0,0
1486,205816,"The Eaton unit on the right as you face the chargers still works, but the unit on the left still has the flashing wrench sign. There is no obvious way to report this as broken! ",1,0,0,0,0,0,0,0
3098,150560,The breaker is always off business or non business hr. Need to turn the switch on 1st. Guys here not too friendly here. They just want to sell their car. That's it.  Most don't know nothing about EV charging.,0,0,0,0,0,1,0,0
8132,262154,"Blink units are on the 2nd floor *downside* ramp on the 8th Stwhen you enter garage from 7th street, go up to second floor then head towards exit going down. Also: you will see a bunch of ICE cara parked at what *looks*like the charging stations bur that is correct: the reserved slots for EVs are outlined in GREEN lines, ICE cars get WHITE. The charging units are off-set from the GREEN-lined slots, making it visually confusing. In the photo I posted (red leaf to right, red Ford to the left) *I* am actually parked in the wrong slot, *not* the Ford. (It is a weird set up and took me half an hour to figure this out)",0,0,0,0,1,1,0,0
6881,294119,up and running both sides,1,0,0,0,0,0,0,0
5560,72163,30amps. 208 v,0,0,0,0,0,0,1,0
5707,140281,Quick charge still not working,1,0,0,0,0,0,0,0
4162,171736,:-),0,0,0,0,0,0,0,0
6709,306186,Thank you so much Lee Nissan of Auburn!,0,0,0,0,0,0,0,1
1246,296894,Charging at 16 mph,0,0,0,0,0,0,1,0
5695,189967,Thanks MakerSpace!,0,0,0,0,0,0,0,1
5696,233995,port #2 offline for 2+ weeks,1,0,0,0,0,0,0,0
4669,202510,"Great station: 2 Chargepoint Siemens L2 chargers serving 4 parking spaces reserved for EV just inside the garage on the left. Often they have cones blocking the spots so unlikely to be ICE'd. If ICE'd talk to attendant, likely it's blocked on purpose to save the spot for an EV. Thanks so much!",1,0,0,0,1,1,0,0
1523,162546,SAE Combo Users: port offline and being worked on by the manufacturer. ,1,0,0,0,0,0,0,1
960,197212,Broken,1,0,0,0,0,0,0,0
6728,196711,"Tried to charge. The screen is broken and the unit does not charge. Very disappointing, this was a big deal when it was installed. Now it appears abandoned. ",1,0,0,0,0,0,0,0
5385,205959,I couldn't find this station on the greenlots app,0,0,0,0,0,1,0,0
6401,253754,Temporary out of order because of overheating  ,1,0,0,0,0,0,0,0
753,200079,"Location guidance from someone on Facebook:  ""It's a big campus. They are located just to the right of the 300 building (northern most building on the campus). They are not where Google maps depicts them to be, that is a restricted area behind the technical building. If you use the ChargePoint map, they are right where the ""Level 3 Charger 5"" and ""Level 3 Charger 6"" are shown.""",0,0,0,0,0,1,0,0
7640,225538,Only an hr but great place! Will be back with clients!,0,0,0,0,0,1,0,0
569,47046,Need to ask Manager to unlock power switch. Nice guy he said it was ok until they close. ,0,0,0,0,0,1,0,0
5155,147177,even have an opconnect card and dcqc still will not charge! !!,1,0,0,0,0,0,0,0
6557,79504,Be sure to ask to speak to a manager on your way out with a shopping cart of merchandise clearly visible. Tell her that you would not have gotten out of your car if your charging place was ICEd. ,0,0,1,0,1,1,0,0
6434,146908,Charging costs $2.00 for every 5 hours.,0,0,0,1,0,0,0,0
1280,161629,Left side is okay. Right side still broken (won't read card). New rate : $.5 per kWh. Argggg. What a great way to attract customers IKEA! (Not),1,0,0,1,0,0,0,0
2422,89103,Quickcharger still out of order.,1,0,0,0,0,0,0,0
7601,266617,"Are you sure that this is in Wisconsin?  The map pin is for Marquette, Wisconsin, but the description says Marquette, Michigan.  That's a kind of important distinction.  Marquette, WI has a population of 140.  I doubt they have a parking garage there.  Marquette, MI has a population of 21,355.",0,0,0,0,0,1,0,0
7735,212909,Awesome news! Looking forward to trying it.,0,0,0,0,0,0,0,0
5511,227644,"New within the last few weeks. Next to Forever 21 in mall parking lot. Pricy but a nice modern system, including DC fast charger & several Level 2 chargers.",1,0,0,1,0,0,0,0
887,232705,You can unplug me if my green charging light is slowly flashing. ,0,0,0,0,1,0,0,0
3106,233631,"Nissan NCTC

2015-05-10
Plugshare and EZ-Charge apps under their current design should have separate listings for L3s so that status (like under repair) and alerts (like all stations in use and station has become available) make sense for real human EV users.    
                                                 Nissan advertises 30 minutes free with NCTC on L3s. Unfortunately, they are failing to be honest in several ways:

0. Many stations are out of order, but not listed as such on the advertising posters in Nissan dealerships or in the EZ-Charge app, which has a special icon for under repair. In Phoenix, about 5 of 21 stations are currently out of order but still using the normally working icon.

1. They do not provide 30-minute free sessions.

2. They fail to time the sessions for you.

3. They fail to cut off the session at 30 minutes.

4. If you go over, they charge you $7. This requires you to leave work or whatever you are doing, exactly in time to cut it off. If you leave too early, then you cut your session short. If you leave right on time, you must still cut your session a little short to avoid going over the 30 minutes on your own timing.

5. They refuse to document or provide measures for when the timer starts and when it ends.

6. When touch screens do not work, you cannot use NCTC over app or telephone. They say you can dispute it later, but their dispute process is opaque and time consuming. That is not a free 30-minute charge, either.

7. What they should have done, and what they probably originally meant to do, is simply provide $7 fast charges for free to NCTC customers.",1,0,0,1,0,0,0,1
