,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
6640,148197,This charging site is for BMW i cars only. ,0,0,0,0,1,0,0,1
256,303583,"Nice spot, even a bit of shade. ",0,0,0,0,0,1,0,0
4235,206787,Iced... Always iced!!!!  But 1 was available and charging.,1,0,1,0,0,0,0,0
7010,139822,"Successfully used my new EZ-Charge card. It said it would charge me $5, even though I knew it should be a free charge via Nissan's ""No charge to charge"" offer. I contacted Blink support and the guy confirmed there would be no charge for the first 30 minutes. I would have to terminate the charging myself before the 30 minutes was up to avoid a fee (no timer?).",1,0,0,1,1,0,0,0
9122,60727,Great site. Charged car at 95 miles/hr.  90 amps at about 340VDC. All slots were occupied with Model S cars.,1,0,1,0,0,1,1,1
3104,232069,In use by a white Ford Fusion ,0,0,1,0,0,0,0,0
437,298866,worked well.  Was able to make it to Tahoe from here in my Spark EV.... it can be done! ,0,1,0,0,0,0,0,1
2758,240862,Unplugged red volt cuz it was charged and alarms went off.  Please turn off your alarms if you are going to park beyond full charge.  It's in the configuration screen. ,0,0,0,0,1,0,0,0
4533,200151,Avaliable 24/7,0,0,0,0,0,1,0,0
6112,160520,Right and left sides working. ,1,0,0,0,0,0,0,0
454,298380,"The screen is broken, so can't even begin to charge.",1,0,0,0,0,0,0,0
5791,168084,waiting for charged vehicle to move. ,0,0,1,0,0,0,0,0
94,307590,right charger not working - think it was working earlier so maybe intermittent problem,1,0,0,0,0,0,0,0
7165,136741,"These superchargers along the 10 are amazing! So convenient if you are going to and from Los Angeles to and from Arizona. However there is 1 needed in Indio, La Quinta or Palm Desert really bad. If that happens then you can get to Arizona from Los Angeles in 8 hours including charging up. Otherwise you have to stop in La Quinta for 3 hours and Chiriaco Summit for 3 1/2 hours to get enough charge to get to the nearest supercharger off the 10 frwy. Please Tesla you must build another Super Charge station in one or the areas I mentioned. It is soo needed. Otherwise it's a 13-15 hour trip instead of 8 hours. Makes you really appreciate the Superchargers!",0,1,0,0,0,1,1,1
6214,158015,Nice chagrin station....except car parked in a spot that was an electric car. Would have been a problem if two cars wanted fast charge. _x1f614_ maybe Mapco could put in signs for charging spots ONLY...?,0,0,1,0,0,1,0,0
1888,263304,Both L2 chargers occupied ,1,0,1,0,0,0,0,0
3619,220698,"Fast charge - 320 mi/hr.  Great Mexican food at Anthony's Grill. Also, check out the graveyard of huge commercial planes at the airport, visit from the road.",1,0,0,0,0,1,1,0
35,308901,Cables are really short so you will need to back in if your port is in the rear of your car. ,0,0,0,0,0,1,0,0
997,284373,"Volt plate 7FVA484 unplugged me, I'm ALL electric & NEEDED the charge, thank you jerk.",0,0,0,0,1,0,0,1
4421,202626,The charger closer to the store is STILL not functional. I think we need to do more than just call ChargePoint... I think we need to politely bug the WF management.,1,0,0,0,0,0,0,0
3843,215476,The Combo Charger (SAE & CHAdeMO) is fully operational. We are still awaiting a fix on the stand alone DC Fast Charger (CHAdeMO only). Level 2 chargers are also fully operational,1,0,0,0,0,0,0,0
1339,277610,grey fiat. indicator on dash. blinks orange when charging.  turns off when full.,0,0,0,0,0,0,0,1
1456,274944,by the resort tennis courts,0,0,0,0,0,1,0,0
8934,64335,"Fast charging using 6.6 kw charge, only takes about 2 hours to charge from empty.",1,0,0,0,0,0,1,0
7832,88168,Charging on my lunch break. The other one is available but a non EV is parked in front of it ,0,0,1,0,0,0,0,0
3623,220635,well marked and not iced!,0,0,1,0,0,1,0,0
3590,221270,NO POWER YET but... DC pump is installed!   The pump contains a CHAdeMO (DC) plug and also has a separate CCS Combo (DC) plug. Located behind the AAA building on lower level under the WTL GARAGE sign. Looks like it will be 24/7 when it gets turned on.,1,0,0,0,0,0,0,0
6945,141312,left side quick charge not working,1,0,0,0,0,0,0,0
3907,214321,"LEVEL 3 CHADEMO NOT FUNCTIONAL FOR MODEL S.
""COMMUNICATION ERROR"" BLINK REP SAID SERVICE TICKET ORDERED. DIRECTED TO ANOTHER INOPERATIVE BLINK LEVEL 3 CHARGER. ",1,0,0,0,0,0,0,0
6271,156973,"NEMA 14-50 outlet, ""50 amp"" service. Paid $10 per hour plus $1.20 in taxes. Beautiful garden like setting, perfect for that hour of charge when you are coming up short. Very friendly at front counter to check me in. ",1,0,0,1,0,1,0,0
4521,200461,Thank you Rivertown Pharmacy,0,0,0,0,0,0,0,0
1430,275476,"To activate charger, log in app, scan QR, the station should say Available, hit Continue, THEN plug in charger to your car, hit Start Charging.",0,0,0,0,1,0,0,0
6595,149185,Works just fine and this place has the best view!,1,0,0,0,0,1,0,0
7349,123165,"Thanks Pye Nissan, it was 4 am on Sunday morning and I was at 5% battery in my Leaf and the blink charger the depot was offline and I got enough boost to get to the college Ave station and my hotel.  Your security guard didn't even give me a second look when I pulled up in front of the charger",0,1,0,0,0,0,0,1
6366,154783,"app says one is offline, but they both seem operational.",1,0,0,0,0,0,0,0
1059,283163,25-26 MPH Charge rate!,0,0,0,0,0,0,1,0
7704,98674,"taking on a 2nd QC today to get back home from Beech Groove visitng w. family, thank you Nissan for the free 15 minute quick charge and it always working",1,0,0,1,0,0,1,1
5608,172478,ICE'd,0,0,1,0,0,0,0,0
3602,221112,"two chargers, a Ford Focus Electric at the other one, which seems to be the norm.",0,0,1,0,0,0,0,0
9620,51673,Impressively fast. ,1,0,0,0,0,0,1,0
3896,214571,The charger on the right doesn't work. Use the one on the left. ,1,0,0,0,1,0,0,0
722,291229,The DC fast charger does not work.  ,1,0,0,0,0,0,0,0
2414,249587,Sent email to LADWP contact so unit can be fixed ,1,0,0,0,0,0,0,0
9363,56474,"Parked here and charged successfully for a minute.  Not much to do around here, but Stone Brewery is close and has 2 J1772 charging stations.",1,0,1,0,0,1,0,0
4123,209454,Left side of the level 3 quick charge isn't working. Right side works fine. ,1,0,0,0,0,0,0,0
3425,224750,Level 3 charger is inoperable.,1,0,0,0,0,0,0,0
9341,56883,Space was occupied by ICE car with handicap placard.,0,0,1,0,0,0,0,0
3564,221939,"We attended the, ""Odyssey of the Mind"" event last Saturday. I had charged my Tesla up to 90% at the Double Tree hotel but needed a full range charge to comfortably get back to Buffalo. I had contacted Ms. Susan Crane, the Parking Services Director via email (scrane@binghamton.edu) about a week prior to the event and asked for access to the chargers in the ramp D parking garage. I was given an access code to input into the keypad of a specific charger. At the gate to the ramp the attendant had received a copy of the info needed to get me access and I connected without a problem. Later that evening, we returned home with 24 miles on the battery. Paid the $6 event parking fee. Charger was otherwise free. 30A@208V. Very shortly the issue will be less compelling since the Syracuse Supercharger should be online in a week.",0,0,0,1,1,0,0,0
1550,272731,If not evgo member call 877-494-3833 for one time charge,1,0,0,0,1,0,0,0
909,286201,Plenty of open slot on a Saturday afternoon,0,0,1,0,0,0,0,0
4558,199410,"Used the new Tesla CHAdeMO charging adapter. Worked well. At 69% state of charge: 384V, 83A, 106mph. At 83% SOC: 394V, 91A, 114mph. ",1,0,0,0,0,0,1,0
2495,247899,"Looks like the ""one charger always shows available"" problem is fixed.",1,0,0,0,0,0,0,0
8302,77212,"The place looks a little beat up and the screens are damaged but it charged my car fine. Oh, and the chargers are in the rear of the shopping center. ",1,0,0,0,0,1,0,0
5297,180357,both spots open. :),0,0,1,0,0,0,0,0
9379,56168,"OK, I didn't actually charge. But a Volt was charging in the one available spot, so I'll give them full credit. Major Taylor Parking Garage has a bunch of spots nearby. ",0,0,1,0,0,1,0,1
9536,53707,"Enter the campus on Vermont and 36th, left into the first driveway, paddle and Avcon charger in parking lot. Conductive charging behind the building on 36th St.",0,0,0,0,0,1,0,0
3968,213096,"Street address is not right. takes you to other side of highway where there is a larger business center. if you see aldi, you need to cross over 840 and turn right. driver beware!!!",0,0,0,0,0,1,0,0
8768,67707,The,0,0,0,0,0,0,0,0
554,295712,Tesla Model S. Charged at 17 mi/hr - 195v 30A.,0,0,0,0,0,0,1,0
2566,245822,Fast charging,1,0,0,0,0,0,0,0
4923,189221,Down again. This charger is bipolar.  I understand the emotions of the cast from Dawson's Creek better than I do this machine. ,1,0,0,0,0,0,0,0
1144,281726,Got 145mph of range with my Tesla and the CHdeMO adapter.  They also have a J1772 Level 2 charger and some 110v outlets ( but no NEMA 14-50 outlets).,1,0,1,0,0,0,1,1
4550,199661,If you are upset like many about the high blink rates tell the city. They do not likely read comments here. Tweet them at @CityofTO and email public works contact at GWatts@toaks.org,0,0,0,0,1,0,0,0
8794,67071,229V/70A,0,0,0,0,0,0,1,0
3760,216990,"Anyone know the QC Kw? Let's add these to all listings, thank you!",0,0,0,0,1,0,0,0
9933,44871,Blink network. Easy to find on Harvey rd side of bldg.,1,0,0,0,0,1,0,0
7267,128417,"From Pendleton, 0% battery left. Plan for headwinds.",0,1,0,0,0,0,0,0
4803,192650,Went by on 1/21/15 and the Quick charger still not working :(,1,0,0,0,0,0,0,0
4835,191703,successfully charged for a full 3 hours while having lunch etc without having to unplug and replug to reset a timer.  Added 25 miles of range to my volt. ,1,0,0,0,0,1,0,0
7978,84251,Not working as of 2/22/14. Contacted Blink. requires a tech to repair. timeframe unknown. ditto for stations at city hall . bummer!,1,0,0,0,1,1,0,0
523,296383,Looked for this station but couldn't find it. Must be inside UTA building where parking is expensive. ,0,0,0,0,0,1,0,0
1898,263122,It's working again.,1,0,0,0,0,0,0,0
444,298766,So convenient now to have the rear chargers operational. ,1,0,0,0,0,0,0,0
5225,182368,Confirmed weekends no parking fees ,0,0,0,1,0,0,0,0
7825,89018,Bring an extension cord for the west lot. The light pole outlets are in the wrong orientation to plug in the EVSE. ,1,0,0,0,0,1,0,0
1252,279201,Quick charge is Down!,1,0,0,0,0,0,0,0
885,286860,"Plugged in by the previous person(thanks Brian). Message me if your desperately in need of a charge......Once again, thank you Knoebels Grove
 ",0,0,0,0,1,0,0,0
9102,61097,There are actually 4 charges in this garage.  All are located on the second floor.,0,0,1,0,0,1,0,0
7798,90547,works great,1,0,0,0,0,0,0,0
7485,113032,Got an hours charge today in the Leaf while i ate at Qdoba. One of the stations was iced by a F350 though. ,0,0,1,0,0,0,0,0
3648,220065,"Whoever edited the description to say that this dual-standard DCFC was ""both Chademo"", please don't do that again, you are mistaken.",0,0,0,0,1,0,0,0
7336,124461,Please feel free to unplug if charging is done,0,0,0,0,1,0,0,0
5044,186220,"I will test these after 5 pm. More details need to be added so others can locate, no parking fee as I remember. ",0,0,0,1,0,1,0,0
9042,61943,Supercharger FAILED for us. Used Roadster charger. The adapter was attached. Had a nice steak.,1,0,0,0,0,1,0,0
7927,85364,Toyota MR2 in second spot....,0,0,1,0,0,1,0,1
1443,275320,Please plug me in when available. Thank you,0,0,0,0,1,0,0,0
3963,213156,"Normal charging sessions are usually registered between 35kW & 40kW. The rate is not determined by the charger rather it is from the car, temperature and type of battery pack, ambient temperature & more. All NRG eVgo chargers are rated for up to 50kW if the car is capable. We do NOT support the installation of low power (25kW) DC charging units.",0,0,0,0,0,0,1,0
9566,52846,DCFC working with left port.  Thanks Evernote!,1,0,0,0,0,1,0,1
6594,149190,"Came in today on Sunday. The Park street entrance was closed, but entered on the other street after asking for a charge on the intercom. There was no need to call Chargepoint, even though I've never been here before. Had to call security to let me into the lobby to walk out, and reentered via lobby to drive away. Very few cars here today. Total cost for park and charge: $0 :)",0,0,1,1,0,1,0,0
8628,70489,Rangeles. Your adapter is still there,1,0,0,0,1,0,0,0
1200,280414,Charged while visiting for a wedding on 7.25.15. Everything worked great! ,1,0,0,0,0,0,0,0
8170,79845,Just a 1/8 mile off of Rt 14 on Hillview Drive west side to Repair Shop BOB,0,0,0,0,0,1,0,0
6085,161024,"These chargers are always off, the are unplugged, the outlet is in a plastic shell covered standard outdoor outlet box next to each charger. You need to plug them in before use. I think you should unplug after use as well to leave it as you found it. ",1,0,0,0,1,0,0,0
9294,57560,Successful charge at 6:30 am.,1,0,0,0,0,0,0,0
8382,75453,"Both chargers are coming soon - they're in a great location near BJ's.  Near 38.00536, -122.54514 (long, lat). ",0,0,1,0,0,1,0,0
6321,155831,Level 3 is down... Won't be fixed until monday,1,0,0,0,0,0,0,0
7999,83958,Nice down in parking garage ,0,0,0,0,0,1,0,0
1467,274532,"154mi/hr, great charger. Thanks Mitsubishi for letting us using the charger!",0,0,0,0,0,0,1,1
